,title,url,publishedAt,FinBERT score
2082,Share price of Info Edge rises as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-info-edge-rises-as-nifty-strengthens/articleshow/113384225.cms,2024-09-16T06:12:10Z,0.0
2083,Bajaj Holdings shares up 0.3% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bajaj-holdings-shares-up-0-3-as-nifty-gains/articleshow/113384089.cms,2024-09-16T06:07:05Z,0.692950963973999
2084,Barometers trim gains; metal shares rally for 3rd day,https://www.business-standard.com/markets/capital-market-news/barometers-trim-gains-metal-shares-rally-for-3rd-day-124091600407_1.html,2024-09-16T06:02:00Z,0.0
2085,Cummins India shares gain 1.25% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/cummins-india-shares-gain-1-25-as-sensex-rises/articleshow/113383943.cms,2024-09-16T06:01:59Z,0.0
2086,Havells India shares up 0.37% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/havells-india-shares-up-0-37-as-nifty-gains/articleshow/113383729.cms,2024-09-16T05:56:52Z,0.5149750113487244
2087,Sensex rises! But these stocks are down 5% or more on BSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-are-down-5-or-more-on-bse/articleshow/113383656.cms,2024-09-16T05:55:31Z,-0.8995071649551392
2088,Share price of Ashok Leyland jumps as Sensex gains 76.32 points,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-ashok-leyland-jumps-as-sensex-gains-76-32-points/articleshow/113383509.cms,2024-09-16T05:51:47Z,0.0
2089,Stock market update: Nifty Pharma index advances 0.25% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-25-in-an-upbeat-market/articleshow/113383474.cms,2024-09-16T05:50:26Z,0.0
2090,InterGlobe share price up 0.34 per cent,https://economictimes.indiatimes.com/markets/stocks/stock-watch/interglobe-share-price-up-0-34-per-cent/articleshow/113383191.cms,2024-09-16T05:41:35Z,0.0
2091,"Bank Nifty Prediction Today – September 16, 2024: Bullish. Go long on dips",https://www.thehindubusinessline.com/portfolio/technical-analysis/bank-nifty-prediction-today-september-16-2024-bullish-go-long-on-dips/article68647406.ece,2024-09-16T05:41:03Z,0.0
2092,Share price of HDFC AMC jumps as Sensex gains 113.79 points,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-hdfc-amc-jumps-as-sensex-gains-113-79-points/articleshow/113383052.cms,2024-09-16T05:36:29Z,0.0
2093,Shriram Finance shares up 1.21% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shriram-finance-shares-up-1-21-as-nifty-gains/articleshow/113382897.cms,2024-09-16T05:31:23Z,0.0
2094,Indian Hotels shares up 0.99% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-hotels-shares-up-0-99-as-nifty-gains/articleshow/113382735.cms,2024-09-16T05:26:17Z,0.600527286529541
2095,"Macrotech shares rally 5% as Nomura initiates coverage, sees 30% upside",https://economictimes.indiatimes.com/markets/stocks/news/macrotech-shares-rally-5-as-nomura-initiates-coverage-sees-30-upside/articleshow/113382664.cms,2024-09-16T05:24:55Z,0.0
2096,Chola Inv Finance shares up 0.25% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/chola-inv-finance-shares-up-0-25-as-nifty-gains/articleshow/113382582.cms,2024-09-16T05:21:06Z,0.48855963349342346
2097,"US Fed rate cut: Watch these levels on Sensex, Nifty, Nifty IT this week",https://www.business-standard.com/markets/news/us-fed-rate-cut-watch-these-levels-on-sensex-nifty-nifty-it-this-week-124091600321_1.html,2024-09-16T05:17:40Z,0.0
2098,Marico shares gain 2.0% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/marico-shares-gain-2-0-as-sensex-rises/articleshow/113382422.cms,2024-09-16T05:15:59Z,0.0
2099,Share market update: Most active stocks on D-Street today in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/113382410.cms,2024-09-16T05:15:08Z,0.0
2100,Share price of United Spirits jumps as Sensex gains 143.56 points,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-united-spirits-jumps-as-sensex-gains-143-56-points/articleshow/113382333.cms,2024-09-16T05:10:52Z,0.0
2101,Share market update: Most active stocks of the day in terms of total traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/113382302.cms,2024-09-16T05:09:54Z,0.0
2102,"Sensex closes above 83,000 for 1st time",https://timesofindia.indiatimes.com/business/india-business/sensex-closes-above-83000-for-1st-time/articleshow/113437883.cms,2024-09-17T22:03:07Z,0.0
2103,The compact SmallRig RC 100B puts out 100W of bright white light,https://www.diyphotography.net/the-compact-smallrig-rc-100b-puts-out-100w-of-bright-white-light/,2024-09-17T21:50:34Z,0.0
2104,Unverified Voracity Has Examples,https://mgoblog.com/content/unverified-voracity-has-examples,2024-09-17T18:18:03Z,0.0
2105,3 Surprising Positives For Oilers Out Of Prospect Tournament,https://sports.yahoo.com/3-surprising-positives-oilers-prospect-181441532.html,2024-09-17T18:14:41Z,0.0
2106,The best techs to research in Frostpunk 2,https://www.digitaltrends.com/gaming/frostpunk-2-best-techs-research-guide/,2024-09-17T18:13:33Z,0.0
2107,Street awaits US Federal Reserve's first interest rate cut in 4 years,https://www.business-standard.com/markets/news/street-awaits-us-federal-reserve-s-first-interest-rate-cut-in-4-years-124091701275_1.html,2024-09-17T18:13:30Z,0.0
2108,Amazon announces ‘October Prime Day’ Prime Big Deal Days dates — shop early deals,https://pagesix.com/style/amazon-october-prime-big-deal-days-2024-dates-early-deals/,2024-09-17T17:25:04Z,0.0
2109,Grading NFL's rookie QBs and other young signal-callers: Top draft picks still can't find their footing,https://www.cbssports.com/nfl/news/grading-nfls-rookie-qbs-and-other-young-signal-callers-top-draft-picks-still-cant-find-their-footing/,2024-09-17T15:47:44Z,0.0
2110,"S&P 500 hits new peak, on track for first record close since July",https://economictimes.indiatimes.com/markets/stocks/news/sp-500-hits-new-peak-on-track-for-first-record-close-since-july/articleshow/113433745.cms,2024-09-17T15:37:00Z,0.0
2111,Early Prime Day deals include the Echo Show 5 plus a smart light bulb for only $60,https://slashdot.org/firehose.pl?op=view&amp;id=175016043,2024-09-17T15:32:33Z,0.0
2112,Devas of Creation Blessed Scrolls Guide,https://www.droidgamers.com/guides/devas-of-creation-blessed-scrolls/,2024-09-17T15:18:43Z,0.0
2113,"Market Trading Guide: CG Power, Oil India are stock recommendations for Wednesday",https://m.economictimes.com/markets/stocks/news/market-trading-guide-cg-power-oil-india-are-stock-recommendations-for-wednesday/stock-ideas/slideshow/113433120.cms,2024-09-17T15:13:41Z,0.0
2114,"Nifty, Shifty, Grifty, Swift-y Fifty-50",https://biztoc.com/x/3cdb9c60a3823a20,2024-09-17T15:12:24Z,0.0
2115,Early Prime Day deals include the Echo Show 5 plus a smart light bulb for only $60,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0134cd2b-597f-4173-b52b-69113e1416b4,2024-09-17T15:10:10Z,0.0
2116,"Enter momentum funds high-risk, high-reward strategy with 7-year horizon",https://www.business-standard.com/markets/mutual-fund/enter-momentum-funds-high-risk-high-reward-strategy-with-7-year-horizon-124091701111_1.html,2024-09-17T14:34:39Z,0.0
2117,Could Red Sox promote Roman Anthony for playoff push? Plus more prospects who could make MLB debut this season,https://www.cbssports.com/mlb/news/could-red-sox-promote-roman-anthony-for-playoff-push-plus-more-prospects-who-could-make-mlb-debut-this-season/,2024-09-17T14:30:08Z,0.0
2118,Savers turn investors as bank deposits fall to 42% in 2024 from 53% in 2020: Uday Kotak,https://economictimes.indiatimes.com/markets/stocks/news/savers-turn-investors-as-bank-deposits-fall-to-42-in-2024-from-53-in-2020-uday-kotak/articleshow/113432144.cms,2024-09-17T14:26:32Z,-0.7644323110580444
2119,People’s heads keep exploding for no good reason in I Am Your Beast and I’m very much onboard with it,https://www.rockpapershotgun.com/peoples-heads-keep-exploding-for-no-good-reason-in-i-am-your-beast-and-im-very-much-onboard-with-it,2024-09-17T14:08:37Z,0.0
2120,SBI Mutual Fund hikes stake in Nuvoco Vistas nearly 3% for Rs 158 crore,https://economictimes.indiatimes.com/markets/stocks/news/sbi-mutual-fund-hikes-stake-in-nuvoco-vistas-nearly-3-for-rs-158-crore/articleshow/113431777.cms,2024-09-17T14:05:47Z,0.0
2121,A Throwable Panoramic Thermal Camera and Two-Way Speaker,https://www.core77.com/posts/133629/A-Throwable-Panoramic-Thermal-Camera-and-Two-Way-Speaker,2024-09-17T14:00:00Z,0.0
2122,"ET Market Watch: Nifty, Sensex at new peaks ahead of Fed rate cuts",https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-nifty-sensex-at-new-peaks-ahead-of-fed-rate-cuts/podcast/113431436.cms,2024-09-17T13:51:38Z,0.0
2123,How To Tell If Your iPhone Is Being Charged With A Slow Charger,https://wccftech.com/how-to/how-to-tell-if-your-iphone-is-being-charged-with-a-slow-charger/,2024-09-17T13:46:28Z,0.0
2124,Controlling Color With Datacolor's New Spyder Products,https://fstoppers.com/photoshop/controlling-color-datacolors-new-spyder-products-678574,2024-09-17T13:00:01Z,0.0
2125,Indian shares register marginal rise with focus now on US Fed action,https://timesofindia.indiatimes.com/business/india-business/indian-shares-register-marginal-rise-with-focus-now-on-us-fed-action/articleshow/113428896.cms,2024-09-17T12:35:48Z,0.0
2126,"SpiceJet's Rs 3,000 crore issue commences; floor price set at Rs 64.79 per share",https://economictimes.indiatimes.com/markets/stocks/news/spicejets-rs-3000-crore-issue-commences-floor-price-set-at-rs-64-79-per-share/articleshow/113428707.cms,2024-09-17T12:20:19Z,0.0
2127,Indices end on a positive note amid US rate cut hopes,https://www.business-standard.com/markets/capital-market-news/indices-end-on-a-positive-note-amid-us-rate-cut-hopes-124091701015_1.html,2024-09-17T12:18:00Z,0.0
2128,Stock market update: Nifty IT index advances 0.14%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-14/articleshow/113427891.cms,2024-09-17T11:51:19Z,0.0
2129,Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/113427747.cms,2024-09-17T11:46:13Z,0.0
2130,Laxmi Dental files draft papers to raise funds via IPO,https://economictimes.indiatimes.com/markets/ipos/fpos/laxmi-dental-files-draft-papers-to-raise-funds-via-ipo/articleshow/113427531.cms,2024-09-17T11:38:12Z,0.0
2131,Stock market update: Nifty Pharma index falls 0.28%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-falls-0-28/articleshow/113427458.cms,2024-09-17T11:36:03Z,0.0
2132,Zerodha launches ATO; all you need to know about Alert Trigger Orders,https://www.business-standard.com/markets/news/zerodha-launches-ato-all-you-need-to-know-about-alert-trigger-orders-124091700819_1.html,2024-09-17T11:28:51Z,0.0
2133,Sensex rises! But these stocks fell 5% or more in Tuesday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-tuesdays-session/articleshow/113427194.cms,2024-09-17T11:25:54Z,-0.8652548789978027
2134,Tech view: Nifty faces hesitation at all-time high levels ahead of Fed rate move. Here's how to trade on Wednesday,https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-faces-hesitation-at-all-time-high-levels-ahead-of-fed-rate-move-heres-how-to-trade-on-wednesday/articleshow/113427174.cms,2024-09-17T11:24:40Z,0.0
2135,Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/113426474.cms,2024-09-17T11:05:42Z,0.0
2136,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/113426270.cms,2024-09-17T11:00:35Z,-0.5713200569152832
2137,"Sensex, Nifty edge higher as auto stocks rally; markets await Fed decision",https://www.thehindubusinessline.com/markets/stock-markets/sensex-nifty-edge-higher-as-auto-stocks-rally-markets-await-fed-decision/article68651377.ece,2024-09-17T10:56:27Z,0.0
2138,Stock market update: Nifty Bank index advances 0.07%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-07/articleshow/113426065.cms,2024-09-17T10:55:30Z,0.0
2139,"Nifty, Sensex scale new peaks but end flat ahead of Fed decision",https://economictimes.indiatimes.com/markets/stocks/news/nifty-sensex-scale-new-peaks-but-end-flat-ahead-of-fed-decision/articleshow/113425731.cms,2024-09-17T10:48:20Z,0.0
2140,Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/113425479.cms,2024-09-17T10:40:18Z,0.0
2141,"Gainers & Losers: Bajaj Finance, Ola Electric among 6 stocks in limelight on Tuesday",https://m.economictimes.com/markets/web-stories/gainers-amp-losers-bajaj-finance-ola-electric-among-6-stocks-in-limelight-on-tuesday/slideshow/113425338.cms,2024-09-17T10:37:48Z,0.0
2142,Stock market update: Nifty Realty index advances 0.61%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-advances-0-61/articleshow/113425210.cms,2024-09-17T10:35:10Z,0.0
2143,"Nifty ends above 25,400; realty shares outperform",https://www.business-standard.com/markets/capital-market-news/nifty-ends-above-25-400-realty-shares-outperform-124091700714_1.html,2024-09-17T10:18:00Z,0.0
2144,Columnfortably Numb: Psych Rock for September Reviewed by JR Moores,https://thequietus.com/quietus-reviews/psych-rock/best-new-psychedelic-music-kandodo-weak-signal-elkhorn-paul-mccartney-oasis/,2024-09-17T10:07:22Z,0.0
2145,Political Buyers Should Warm Up To CTV This Election Season,http://www.adexchanger.com/tv/political-buyers-should-warm-up-to-ctv-this-election-season/,2024-09-17T09:30:50Z,0.0
2146,Benchmarks turn rangebound; consumer durables rally for 7th day,https://www.business-standard.com/markets/capital-market-news/benchmarks-turn-rangebound-consumer-durables-rally-for-7th-day-124091700597_1.html,2024-09-17T09:01:00Z,0.0
2147,Is there a sustainable move ahead for specialty chemicals as well as IT? Vinit Sambre answers,https://economictimes.indiatimes.com/markets/expert-view/is-there-a-sustainable-move-ahead-for-specialty-chemicals-as-well-as-it-vinit-sambre-answers/articleshow/113420629.cms,2024-09-17T08:43:18Z,0.0
2148,Ashok Leyland shares down 1.57% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-down-1-57-as-nifty-gains/articleshow/113420758.cms,2024-09-17T08:40:18Z,-0.9317829608917236
2149,"Buy Star Cement, target price Rs 250: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-star-cement-target-price-rs-250-axis-securities/articleshow/113420405.cms,2024-09-17T08:32:05Z,0.0
2150,Zomato shares fall 1.89% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/zomato-shares-fall-1-89-as-nifty-gains/articleshow/113420341.cms,2024-09-17T08:30:04Z,-0.7345319390296936
