,description,url,publishedAt,FinBERT score
2068,"A total of 2,240 shares changed hands on the counter till 12:47PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/tube-investments-shares-down-1-01-as-nifty-gains/articleshow/113386415.cms,2024-09-16T07:18:22Z,-0.9004019498825073
2069,"Technical charts suggests that the bias for Gold is likely to remain positive as long as Rs 73,100 holds; while in case of Silver the bullish pivot stands at Rs 89,000.",https://www.business-standard.com/markets/news/us-fed-rate-cut-mcx-gold-eyes-new-high-silver-can-zoom-to-rs-1-00-000-124091600474_1.html,2024-09-16T07:14:57Z,0.0
2070,The Relative Strength Index of the stock stood at 62.42 on Monday.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/zomato-shares-rise-0-6-per-cent-in-mondays-trading-session/articleshow/113386258.cms,2024-09-16T07:13:16Z,0.0
2071,"The company's shares surged to as much as 161 rupees apiece, jumping about 130% from the top end of its IPO pricing of 70 rupees.",https://www.cnbc.com/2024/09/16/indias-bajaj-housing-finance-sees-shares-more-than-double-on-debut-.html,2024-09-16T07:09:36Z,0.0
2072,The stock quoted a 52-week high of Rs 706.85 and a 52-week low of Rs 404.0.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ambuja-cements-shares-drop-0-14-as-sensex-falls/articleshow/113386135.cms,2024-09-16T07:08:09Z,-0.8680768609046936
2073,"At 12:30 IST, the barometer index, the S&P BSE Sensex was down 12.3 points or 0.01% to 82,878.62. The Nifty 50 index rose 0.65 points to 25,357.15.",https://www.business-standard.com/markets/capital-market-news/indices-trade-sideways-media-shares-in-demand-vix-rises-1-61-124091600487_1.html,2024-09-16T07:08:00Z,0.0
2074,"Bonus, it flies completely under the tourist radar.",https://www.nzherald.co.nz/travel/this-is-the-best-neighbourhood-to-base-yourself-if-youre-a-first-timer-in-tokyo/PZFS2FD6BVCGFN4F7IATLWJPIE/,2024-09-16T07:00:00Z,0.0
2075,"On the technical charts, the RSI of the stock stood at 36.83.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/federal-bank-shares-drop-0-99-as-sensex-rises/articleshow/113385828.cms,2024-09-16T06:57:58Z,-0.861882746219635
2076,"A total of 5,571 shares changed hands on the counter till 12:22PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-lupin-jumps-as-sensex-drops-25-13-points/articleshow/113385649.cms,2024-09-16T06:52:51Z,0.0
2077,"LIC Housing Finance, PNB Housing Finance, Can Fin Homes and Bajaj Finance dropped in the range of 4 per cent to 6 per cent",https://www.business-standard.com/markets/news/bajaj-finance-hfcs-stocks-dip-up-to-6-post-bajaj-housing-listing-124091600425_1.html,2024-09-16T06:44:22Z,0.0
2078,A total of 129 shares changed hands on the counter till 12:06PM (IST).,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shree-cements-share-price-down-0-77-per-cent/articleshow/113384980.cms,2024-09-16T06:37:38Z,-0.8793969750404358
2079,"A total of 2,489 shares changed hands on the counter till 11:57AM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-tata-elxsi-jumps-as-sensex-gains-35-39-points/articleshow/113384768.cms,2024-09-16T06:27:30Z,0.0
2080,"A total of 2,875 shares changed hands on the counter till 11:51AM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/acc-share-price-down-0-09-per-cent/articleshow/113384634.cms,2024-09-16T06:22:22Z,-0.8469240069389343
2081,"A total of 1,065,285 shares changed hands on the counter till 11:47AM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/bank-of-baroda-shares-gain-0-29-as-sensex-falls/articleshow/113384405.cms,2024-09-16T06:17:16Z,0.0
2082,"A total of 3,711 shares changed hands on the counter till 11:42AM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-info-edge-rises-as-nifty-strengthens/articleshow/113384225.cms,2024-09-16T06:12:10Z,0.0
2083,A total of 692 shares changed hands on the counter till time (IST).,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bajaj-holdings-shares-up-0-3-as-nifty-gains/articleshow/113384089.cms,2024-09-16T06:07:05Z,0.692950963973999
2084,"At 11:30 IST, the barometer index, the S&P BSE Sensex was up 70.06 points or 0.09% to 82,961.09. The Nifty 50 index rose 22.60 points or 0.09% to 25,379.85.",https://www.business-standard.com/markets/capital-market-news/barometers-trim-gains-metal-shares-rally-for-3rd-day-124091600407_1.html,2024-09-16T06:02:00Z,0.0
2085,The stock quoted a 52-week high of Rs 4169.5 and a 52-week low of Rs 1590.3.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/cummins-india-shares-gain-1-25-as-sensex-rises/articleshow/113383943.cms,2024-09-16T06:01:59Z,0.0
2086,"A total of 2,867 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/havells-india-shares-up-0-37-as-nifty-gains/articleshow/113383729.cms,2024-09-16T05:56:52Z,0.5149750113487244
2087,"In the Nifty pack, 30 stocks were trading in the green, while 20 stocks were trading in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-are-down-5-or-more-on-bse/articleshow/113383656.cms,2024-09-16T05:55:31Z,-0.8995071649551392
2088,"A total of 246,396 shares changed hands on the counter till 11:20AM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-ashok-leyland-jumps-as-sensex-gains-76-32-points/articleshow/113383509.cms,2024-09-16T05:51:47Z,0.0
2089,The Nifty Pharma index was trading 0.25 per cent  up  at 23515.7.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-25-in-an-upbeat-market/articleshow/113383474.cms,2024-09-16T05:50:26Z,0.0
2090,"A total of 10,164 shares changed hands on the counter till 11:10AM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/interglobe-share-price-up-0-34-per-cent/articleshow/113383191.cms,2024-09-16T05:41:35Z,0.0
2091,"Bank Nifty September Futures outlook is bullish, with support at 52,000 and resistance at 52,400 and 52,600.",https://www.thehindubusinessline.com/portfolio/technical-analysis/bank-nifty-prediction-today-september-16-2024-bullish-go-long-on-dips/article68647406.ece,2024-09-16T05:41:03Z,0.0
2092,"A total of 1,328 shares changed hands on the counter till 11:05AM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-hdfc-amc-jumps-as-sensex-gains-113-79-points/articleshow/113383052.cms,2024-09-16T05:36:29Z,0.0
2093,"A total of 3,131 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/shriram-finance-shares-up-1-21-as-nifty-gains/articleshow/113382897.cms,2024-09-16T05:31:23Z,0.0
2094,"A total of 16,315 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-hotels-shares-up-0-99-as-nifty-gains/articleshow/113382735.cms,2024-09-16T05:26:17Z,0.600527286529541
2095,"Shares of Macrotech Developers rose 5% to Rs 1,297.60 on BSE after Nomura initiated coverage with a buy rating and a target price of Rs 1,600. The firm expects strong earnings visibility and pre-sales growth at 20% CAGR over FY25-26, supported by solid operat…",https://economictimes.indiatimes.com/markets/stocks/news/macrotech-shares-rally-5-as-nomura-initiates-coverage-sees-30-upside/articleshow/113382664.cms,2024-09-16T05:24:55Z,0.0
2096,"A total of 7,255 shares changed hands on the counter till 10:50AM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/chola-inv-finance-shares-up-0-25-as-nifty-gains/articleshow/113382582.cms,2024-09-16T05:21:06Z,0.48855963349342346
2097,"Market Outlook: The BSE Sensex, NSE Nifty can gain another 2% from present levels; while the Nifty IT index could see a sharp 6% rally; suggests technical charts.",https://www.business-standard.com/markets/news/us-fed-rate-cut-watch-these-levels-on-sensex-nifty-nifty-it-this-week-124091600321_1.html,2024-09-16T05:17:40Z,0.0
2098,The stock quoted a 52-week high of Rs 697.0 and a 52-week low of Rs 486.75.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/marico-shares-gain-2-0-as-sensex-rises/articleshow/113382422.cms,2024-09-16T05:15:59Z,0.0
2099,The NSE Nifty index was trading 2533.35 points  up  at 2540.0,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/113382410.cms,2024-09-16T05:15:08Z,0.0
2100,"Promoters held 0.79 per cent stake in the company as of 30-Jun-2024, while FII and DII ownership stood at 15.1 per cent and 11.86 per cent, respectively.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-united-spirits-jumps-as-sensex-gains-143-56-points/articleshow/113382333.cms,2024-09-16T05:10:52Z,0.0
2101,The NSE Nifty index was trading 2534.35 points  up  at 2541.0,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/113382302.cms,2024-09-16T05:09:54Z,0.0
2102,"Benchmark Sensex rose by nearly 91 points to close at a fresh lifetime high of 83,080. Nifty also settled above the 25,400 level for the first time. Gains were seen in firms like Bharti Airtel and ICICI Bank amid firm global trends ahead of the anticipated US…",https://timesofindia.indiatimes.com/business/india-business/sensex-closes-above-83000-for-1st-time/articleshow/113437883.cms,2024-09-17T22:03:07Z,0.0
2103,"SmallRig has announced its newest LED light at IBC 2024 in Amsterdam this month. It’s the SmallRig RC 100B ($199-229), a 100W bi-colour LED light...
The post The compact SmallRig RC 100B puts out 100W of bright white light appeared first on DIY Photography.",https://www.diyphotography.net/the-compact-smallrig-rc-100b-puts-out-100w-of-bright-white-light/,2024-09-17T21:50:34Z,0.0
2104,"MGoHistory - The Year In Review - 1997
saveferris
August 30th, 2012 at 3:22 PM

 
 <ul><li>Log in or register to post comments</li></ul> 

 As kickoff for Team 133 approaches, our MGoHistory journey continues.  Our past stops in 1986 and 1971 found pleasant m…",https://mgoblog.com/content/unverified-voracity-has-examples,2024-09-17T18:18:03Z,0.0
2105,"Despite going 0-3 and scoring only one goal, a few Oilers prospects had good showings at the Young Stars Classic over the weekend.",https://sports.yahoo.com/3-surprising-positives-oilers-prospect-181441532.html,2024-09-17T18:14:41Z,0.0
2106,"Progress is not without cost, and this concept is always prevalent in . As the Steward, you have to appease and placate disparate factions, while also thinking of the best ways to move forward with scientific breakthroughs. Some of these will eventually turn …",https://www.digitaltrends.com/gaming/frostpunk-2-best-techs-research-guide/,2024-09-17T18:13:33Z,0.0
2107,History suggests that the start of a rate-cut cycle alone is not a reliable trigger for market rallies,https://www.business-standard.com/markets/news/street-awaits-us-federal-reserve-s-first-interest-rate-cut-in-4-years-124091701275_1.html,2024-09-17T18:13:30Z,0.0
2108,Autumn leaves are about to drop — and so are Amazon's prices.,https://pagesix.com/style/amazon-october-prime-big-deal-days-2024-dates-early-deals/,2024-09-17T17:25:04Z,0.0
2109,It's been a (mostly) ugly start for these players,https://www.cbssports.com/nfl/news/grading-nfls-rookie-qbs-and-other-young-signal-callers-top-draft-picks-still-cant-find-their-footing/,2024-09-17T15:47:44Z,0.0
2110,Encouraging economic data and expectations of a hefty interest rate cut have largely helped the S&P 500 recover after fears of an imminent recession sent the benchmark index down more than 8.5% over three weeks through Aug.,https://economictimes.indiatimes.com/markets/stocks/news/sp-500-hits-new-peak-on-track-for-first-record-close-since-july/articleshow/113433745.cms,2024-09-17T15:37:00Z,0.0
2111,"The next Amazon Prime Day sales event is set for October, but the early deals have already begun to trickle in. Case in point? There are some nifty discounts on Echo Show smart displays that ship with smart light bulbs.
The Echo Show 5 is available for just $…",https://slashdot.org/firehose.pl?op=view&amp;id=175016043,2024-09-17T15:32:33Z,0.0
2112,"This Devas of Creation Blessed Scrolls guide details each high-tier Scroll including their obtainment, rarity and their unique uses!",https://www.droidgamers.com/guides/devas-of-creation-blessed-scrolls/,2024-09-17T15:18:43Z,0.0
2113,Indian benchmark indices maintained their winning momentum for the second day in a row and ended the session at record closing highs. Trading happened in a narrow range a day ahead of the U.S. Federal Reserve's widely expected interest rate cut and commentary…,https://m.economictimes.com/markets/stocks/news/market-trading-guide-cg-power-oil-india-are-stock-recommendations-for-wednesday/stock-ideas/slideshow/113433120.cms,2024-09-17T15:13:41Z,0.0
2114,"Nifty, Shifty, Grifty, Swift-y Fifty-50
 
By Michael Every of Rabobank
Ahead of the Fed meeting, our US strategist Philip Marey has just put out an FOMC preview titled ‘Casino’ that acts as reminder that his ahead-of-the-market call of three Fed 25bps cuts th…",https://biztoc.com/x/3cdb9c60a3823a20,2024-09-17T15:12:24Z,0.0
2115,"The next Amazon Prime Day sales event is set for October, but the early deals have already begun to trickle in. Case in point? There are some nifty discounts on Echo Show smart displays that ship with smart light bulbs. 
The Echo Show 5 is available for just …",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0134cd2b-597f-4173-b52b-69113e1416b4,2024-09-17T15:10:10Z,0.0
